sample_id,audio_file,params_file,midi_note,velocity,mod_ratio,mod_index,attack,decay,sustain,release
sample_01176,audio\sample_01176.wav,params\sample_01176.json,56,75,3.690228894798676,8.31738176750419,0.01958051252475062,0.09664282786728129,0.7022988890319664,0.05789664457001021
sample_01177,audio\sample_01177.wav,params\sample_01177.json,56,75,2.8539855868711403,3.4028576562680635,0.034650780854340986,0.15326484653780909,0.34584548562925405,0.37939537849029487
sample_01178,audio\sample_01178.wav,params\sample_01178.json,56,75,3.44581033278145,3.2223947610190375,0.010329863996641316,0.14939493754959093,0.9757468768285986,0.07270158693332482
sample_01179,audio\sample_01179.wav,params\sample_01179.json,56,75,0.5537614553943908,5.9076700260892965,0.01400403396363453,0.11628602578991983,0.6869450584351204,0.17524834533788228
sample_01180,audio\sample_01180.wav,params\sample_01180.json,56,75,2.2823405721507677,4.374636654990555,0.058464429744399755,0.11320503569297864,0.9401621419747264,0.06740446040921744
sample_01181,audio\sample_01181.wav,params\sample_01181.json,56,75,2.711695078610807,4.816906855154396,0.07162165100792749,0.32390288535416,0.46780951195181925,0.05297639558637077
sample_01182,audio\sample_01182.wav,params\sample_01182.json,56,75,1.0075001032788604,6.470945326259095,0.23175449955623093,0.06801896209883941,0.5675503046252386,0.21811577319279832
sample_01183,audio\sample_01183.wav,params\sample_01183.json,56,75,2.9659430197859753,2.597782760707763,0.01257172828047491,0.06310722570615927,0.9763980296992427,0.4571241620739047
sample_01184,audio\sample_01184.wav,params\sample_01184.json,56,75,0.9262109844614768,9.128726722256426,0.2654346198649534,0.18728343078087473,0.7314529232352708,0.23666187143327536
sample_01185,audio\sample_01185.wav,params\sample_01185.json,56,75,2.5456870003270957,5.1053812202358,0.030937417451923258,0.06304892035723832,0.7323052781193322,0.1872517010658784
sample_01186,audio\sample_01186.wav,params\sample_01186.json,56,75,2.575220385980757,9.84665951527102,0.01329486985905304,0.08483688919420285,0.638626470608561,0.4177948453919257
sample_01187,audio\sample_01187.wav,params\sample_01187.json,56,75,3.5889953702667725,2.0708221645678937,0.0180086611255136,0.08032433768832026,0.3465959932757146,0.09397721733050435
sample_01188,audio\sample_01188.wav,params\sample_01188.json,56,75,1.9587605464501312,0.950767286664087,0.18346424581715973,0.10022368244162819,0.9169697551986051,0.17695236619765906
sample_01189,audio\sample_01189.wav,params\sample_01189.json,56,75,0.9737101971490046,6.328829012168954,0.08467229785097831,0.22567357745694847,0.9377683005737674,0.07031597561433547
sample_01190,audio\sample_01190.wav,params\sample_01190.json,56,75,3.6588145998176542,5.262520942860305,0.05685660822206839,0.08524344643068635,0.9982107327938927,0.4094504662268129
sample_01191,audio\sample_01191.wav,params\sample_01191.json,56,75,1.3823964212192756,0.3280077438529483,0.1283376078729034,0.06535772929574751,0.7826843015627494,0.42478989393663463
sample_01192,audio\sample_01192.wav,params\sample_01192.json,56,75,1.52234199420068,1.0103950544280682,0.4107504644437952,0.42429849535179925,0.668246821387086,0.15282345481084966
sample_01193,audio\sample_01193.wav,params\sample_01193.json,56,75,2.1089952657630717,7.902574629867139,0.15635585871038604,0.15083633256190201,0.7278280045627161,0.1061458752987987
sample_01194,audio\sample_01194.wav,params\sample_01194.json,56,75,3.278956161786455,4.406597118309712,0.022169121922112126,0.05308030204278124,0.6632101908944532,0.10734878837325285
sample_01195,audio\sample_01195.wav,params\sample_01195.json,56,75,3.3845952307827796,4.288378431732308,0.010820467193527278,0.209538802155172,0.7194358304592061,0.11418314636126163
sample_01196,audio\sample_01196.wav,params\sample_01196.json,56,75,1.9331260473631988,8.721122288061718,0.3203067945428286,0.22680893908630606,0.38881387409167717,0.19802273462854525
sample_01197,audio\sample_01197.wav,params\sample_01197.json,56,75,2.371297182266173,5.854550688843958,0.08676013919127351,0.3270138886923685,0.9094028082445209,0.15663950185163794
sample_01198,audio\sample_01198.wav,params\sample_01198.json,56,75,2.0194666036509177,0.259787966189583,0.09265629388694156,0.05220042490365835,0.323385833649669,0.2059921306821965
sample_01199,audio\sample_01199.wav,params\sample_01199.json,56,75,3.166798128190281,5.054543008185912,0.05429898581554757,0.18451923675547524,0.48339799460851307,0.4382342816660056
sample_01200,audio\sample_01200.wav,params\sample_01200.json,56,75,2.2386164800475234,6.656864846324588,0.06304134603798198,0.3264261688703922,0.8244484707900088,0.09331287674900549
sample_01201,audio\sample_01201.wav,params\sample_01201.json,56,75,3.410923940709983,7.637298936688476,0.013515753499147652,0.09536276288619079,0.9159193971246351,0.4341450267062932
sample_01202,audio\sample_01202.wav,params\sample_01202.json,56,75,0.7555732119202216,1.6518593739280318,0.010534682562377329,0.14431517807917232,0.6340620915966098,0.08731240812146088
sample_01203,audio\sample_01203.wav,params\sample_01203.json,56,75,1.8504931198208086,8.997903091545838,0.030544110151546858,0.09779900409275652,0.6214331013581613,0.0548814726261264
sample_01204,audio\sample_01204.wav,params\sample_01204.json,56,75,3.432458489649866,0.7945411718055806,0.1002897554918084,0.053397885497521884,0.3169094094938919,0.10083191785014199
sample_01205,audio\sample_01205.wav,params\sample_01205.json,56,75,3.878308658447179,4.712323250624841,0.01602651676183148,0.19249577266011483,0.7165108472946915,0.4586273147730914
sample_01206,audio\sample_01206.wav,params\sample_01206.json,56,75,1.6930957203417836,1.7058898756580865,0.15826813175104187,0.21820354973795797,0.4982320958088347,0.4616848556738143
sample_01207,audio\sample_01207.wav,params\sample_01207.json,56,75,2.483167481050597,5.980537630357524,0.428782715930926,0.05426825366274286,0.8528943902196864,0.0706022473486907
sample_01208,audio\sample_01208.wav,params\sample_01208.json,56,75,0.6855406580817391,3.803807071555206,0.011544130699531023,0.2728305700191899,0.9935662406002743,0.4784904287272851
sample_01209,audio\sample_01209.wav,params\sample_01209.json,56,75,1.5563602974793542,4.391879714141162,0.11754367536387593,0.08324695522219583,0.39769819493107206,0.2682354056739298
sample_01210,audio\sample_01210.wav,params\sample_01210.json,56,75,2.4290052224304146,6.722209052991578,0.02197267756692523,0.08431718947802849,0.8236944903724825,0.2207648760746959
sample_01211,audio\sample_01211.wav,params\sample_01211.json,56,75,3.820165198921361,4.953756336379998,0.2619719702002393,0.082041775764834,0.4996502618490222,0.14497441688956308
sample_01212,audio\sample_01212.wav,params\sample_01212.json,56,75,0.9511404473934083,2.688181289916148,0.2439374957023984,0.264624572290214,0.42378365561581693,0.29844108893255616
sample_01213,audio\sample_01213.wav,params\sample_01213.json,56,75,1.38709794717626,3.8663866385819934,0.0336385008815964,0.0756611976089253,0.6737162703097801,0.1932788018150819
sample_01214,audio\sample_01214.wav,params\sample_01214.json,56,75,2.090533822965138,5.951632213898036,0.372854712722937,0.08325015443543073,0.5843406235271835,0.1630357397449888
sample_01215,audio\sample_01215.wav,params\sample_01215.json,56,75,0.6756358905147323,4.255867121252754,0.01639662902811442,0.14374011112212798,0.8039336462935802,0.2603073110775977
sample_01216,audio\sample_01216.wav,params\sample_01216.json,56,75,3.673661083339067,8.720768816529615,0.45978384554138796,0.13196227229675644,0.539606169131359,0.3837022120455197
sample_01217,audio\sample_01217.wav,params\sample_01217.json,56,75,3.71630185860186,1.4643246767092766,0.06280827819532483,0.14875517170079613,0.32320583727803087,0.32713525894019524
sample_01218,audio\sample_01218.wav,params\sample_01218.json,56,75,1.7789220750497559,3.492194601496842,0.020175357205639448,0.057896759680172195,0.8276297046140626,0.2970949087917015
sample_01219,audio\sample_01219.wav,params\sample_01219.json,56,75,0.6802826302313238,2.119110010491525,0.07104815552319818,0.16801763926577146,0.772705003907616,0.09201922387887339
sample_01220,audio\sample_01220.wav,params\sample_01220.json,56,75,2.3795817104869403,5.7458637177821235,0.07385881972003425,0.06731123377989931,0.6920381907523832,0.12064446903374455
sample_01221,audio\sample_01221.wav,params\sample_01221.json,56,75,1.7963761559562172,7.260666622126045,0.011264904413815488,0.09659475030140145,0.8371353374017816,0.3388397140804618
sample_01222,audio\sample_01222.wav,params\sample_01222.json,56,75,1.3140838190800517,3.6084936517716137,0.054812010828883886,0.06734815374716316,0.4304717974677098,0.2226721719436583
sample_01223,audio\sample_01223.wav,params\sample_01223.json,56,75,3.641898751316225,1.0194396114984294,0.0287522442662122,0.12446731283745528,0.658724769136098,0.4172145753187599
sample_01224,audio\sample_01224.wav,params\sample_01224.json,56,75,2.406704577243519,2.9077404713910413,0.29828020843680936,0.12098244866201995,0.6134707766123508,0.16113666613219302
sample_01225,audio\sample_01225.wav,params\sample_01225.json,56,75,3.0997313103571407,9.41051205689229,0.287347757052587,0.38266583975525903,0.6744259364232201,0.1828504277776826
sample_01226,audio\sample_01226.wav,params\sample_01226.json,56,75,1.4051854341495278,6.479290174658611,0.013398529286690978,0.053182823036323386,0.7604841261911679,0.07568174042516883
sample_01227,audio\sample_01227.wav,params\sample_01227.json,56,75,3.491895486537078,7.4627928129404,0.03274489571667389,0.16325510218877956,0.9150099022140963,0.30505887210832267
sample_01228,audio\sample_01228.wav,params\sample_01228.json,56,75,1.6547893267203406,2.041085860231544,0.08917464322209444,0.1847845948331391,0.7980979728618892,0.3893680685554592
sample_01229,audio\sample_01229.wav,params\sample_01229.json,56,75,1.1593125578076149,6.366392612859448,0.06299140893008058,0.11380630392170074,0.706508228317095,0.11399058495578569
sample_01230,audio\sample_01230.wav,params\sample_01230.json,56,75,2.505865989586698,5.146954709170259,0.024412291618583506,0.3653193759749817,0.5038078441607499,0.07691191851253873
sample_01231,audio\sample_01231.wav,params\sample_01231.json,56,75,3.583745099728984,5.828758337164935,0.014733226989148153,0.10962411299801024,0.5006699261286853,0.11656466868959524
sample_01232,audio\sample_01232.wav,params\sample_01232.json,56,75,2.926968881553968,7.651393284179852,0.4980007975024111,0.07579141210556761,0.4502608307868825,0.0678709612818271
sample_01233,audio\sample_01233.wav,params\sample_01233.json,56,75,1.3879666155582213,9.002588890359526,0.02536152862479968,0.07911455643021878,0.6649536345620283,0.10406277823572503
sample_01234,audio\sample_01234.wav,params\sample_01234.json,56,75,3.0537923139122984,0.9127310913526554,0.040940848999397,0.2523775278867588,0.55044764391981,0.0689535683104542
sample_01235,audio\sample_01235.wav,params\sample_01235.json,56,75,2.0122569970700503,0.8901416526896355,0.04245969742052393,0.09512531558589798,0.7676377584148302,0.2948760607858263
sample_01236,audio\sample_01236.wav,params\sample_01236.json,56,75,1.600392907537491,7.312978435654472,0.05298382512321695,0.12673619957794535,0.6861933544712937,0.1834959884991197
sample_01237,audio\sample_01237.wav,params\sample_01237.json,56,75,3.0338431266715395,4.947504133439501,0.038308314819105384,0.06968757434891593,0.47974415105366974,0.17014205094521775
sample_01238,audio\sample_01238.wav,params\sample_01238.json,56,75,2.819162951624988,9.255451419790505,0.33283199358261895,0.07151315242609678,0.4100713588834311,0.05858239621000186
sample_01239,audio\sample_01239.wav,params\sample_01239.json,56,75,0.9508153584611903,1.6907708179868286,0.03139015543745873,0.18308592183825068,0.9583651762822176,0.1777027106971818
sample_01240,audio\sample_01240.wav,params\sample_01240.json,56,75,3.2215817313622215,0.4534964163623323,0.3931755453439156,0.33139391684230796,0.68214752555027,0.39298485126415283
sample_01241,audio\sample_01241.wav,params\sample_01241.json,56,75,1.0282037536210535,6.9142207634550745,0.14831863831162045,0.0623002717995012,0.9192829120283887,0.2534045436305452
sample_01242,audio\sample_01242.wav,params\sample_01242.json,56,75,1.503111689266467,4.238913395808856,0.031311498323336774,0.08240368720085196,0.35335557752908764,0.3807888023336228
sample_01243,audio\sample_01243.wav,params\sample_01243.json,56,75,2.918542429012317,6.010098646715871,0.010127458932325032,0.0687566428790867,0.5496024290891982,0.1338823879236456
sample_01244,audio\sample_01244.wav,params\sample_01244.json,56,75,2.976249522766042,3.470115093378492,0.0538442503174244,0.08762448640614935,0.9563857689891462,0.06225164636657481
sample_01245,audio\sample_01245.wav,params\sample_01245.json,56,75,2.05587331612794,2.9570031559491605,0.027261106819210255,0.10915362090915719,0.5414570859480965,0.14252038729091382
sample_01246,audio\sample_01246.wav,params\sample_01246.json,56,75,2.1465035521682596,3.037805158045094,0.4676557229341793,0.11509580229807587,0.428576536926703,0.2596981664817035
sample_01247,audio\sample_01247.wav,params\sample_01247.json,56,75,1.5899735320031985,9.69344862931668,0.04266471477669937,0.45784510519988486,0.5130475826818187,0.3393390619147602
sample_01248,audio\sample_01248.wav,params\sample_01248.json,56,75,1.82723345351107,7.404660690745681,0.0515685969316054,0.32594754804642073,0.6397529972862821,0.2807970054548307
sample_01249,audio\sample_01249.wav,params\sample_01249.json,56,75,1.6234109045374452,2.3967401290692503,0.37574198314867024,0.1249060881539432,0.7036820382402718,0.11975963170235777
sample_01250,audio\sample_01250.wav,params\sample_01250.json,56,75,2.296876415042783,1.7852779336446811,0.10751848673247652,0.4450075838541097,0.914897008029584,0.47222671790588594
sample_01251,audio\sample_01251.wav,params\sample_01251.json,56,75,1.000289315892222,1.7352481508823259,0.340035123079096,0.11446165124135683,0.7122414012435156,0.06578357467104791
sample_01252,audio\sample_01252.wav,params\sample_01252.json,56,75,2.9064867432339225,1.3056291231320716,0.030561534758974454,0.059909657561393055,0.910718314377261,0.06867640614655239
sample_01253,audio\sample_01253.wav,params\sample_01253.json,56,75,2.88110690045511,7.572400471054764,0.08717160094740871,0.08811147030679077,0.8053785902257107,0.1500241638723599
sample_01254,audio\sample_01254.wav,params\sample_01254.json,56,75,1.199283878163811,4.180600860767436,0.032527597975372996,0.4293211066907302,0.4210613085889971,0.4316084957817021
sample_01255,audio\sample_01255.wav,params\sample_01255.json,56,75,2.2892879976492457,5.37230425769306,0.06932482675079882,0.1722964773517422,0.9679141466713101,0.10324805400170883
sample_01256,audio\sample_01256.wav,params\sample_01256.json,56,75,3.676701117397839,5.797267756398384,0.10206892543397973,0.07646396676022565,0.947796262027012,0.21505106843802785
sample_01257,audio\sample_01257.wav,params\sample_01257.json,56,75,1.5677069157274501,4.179709768837155,0.4952018019300799,0.14188978645469877,0.8840723961273957,0.31443453183503045
sample_01258,audio\sample_01258.wav,params\sample_01258.json,56,75,3.159671706779161,8.479657168366808,0.05151029937540689,0.11841135630226254,0.7530768750040073,0.45594906595073054
sample_01259,audio\sample_01259.wav,params\sample_01259.json,56,75,1.3504082597086478,0.2396917633882245,0.010588916960017168,0.12175459221749779,0.756425642093707,0.08490186817175531
sample_01260,audio\sample_01260.wav,params\sample_01260.json,56,75,1.3328181092101943,4.086041898896457,0.20709679185531174,0.24006698828651357,0.6522406739644582,0.13965160852456068
sample_01261,audio\sample_01261.wav,params\sample_01261.json,56,75,1.8524638877916177,8.683733163375656,0.030409521356064735,0.22843642748232573,0.5296124122540875,0.05689527245366333
sample_01262,audio\sample_01262.wav,params\sample_01262.json,56,75,1.8665400980589462,8.001505188338477,0.4307293156182796,0.10229688302825957,0.5914512574919872,0.10736352049993872
sample_01263,audio\sample_01263.wav,params\sample_01263.json,56,75,2.8884346984086564,6.856120678754002,0.04777459881777084,0.06075034748570471,0.3717948033269925,0.09558400691448259
sample_01264,audio\sample_01264.wav,params\sample_01264.json,56,75,2.885469360479877,4.341319221057765,0.012863138878516221,0.4526467778733457,0.6532418785157481,0.3531377897708744
sample_01265,audio\sample_01265.wav,params\sample_01265.json,56,75,2.9551209105916088,5.352077830937335,0.05882539882132632,0.19767371787854238,0.3454018261250342,0.0642015766130246
sample_01266,audio\sample_01266.wav,params\sample_01266.json,56,75,3.591346413866332,4.78009859226574,0.020034112978026108,0.38495559167398197,0.9338120771629446,0.19121978045213256
sample_01267,audio\sample_01267.wav,params\sample_01267.json,56,75,1.474618657871667,0.31067064722306914,0.04650077416854256,0.0681794386789142,0.7556282514814554,0.1364925544350705
sample_01268,audio\sample_01268.wav,params\sample_01268.json,56,75,1.7199631249039362,3.880687047892132,0.2373112325994315,0.3796707957834853,0.6737469589634935,0.06528959558526862
sample_01269,audio\sample_01269.wav,params\sample_01269.json,56,75,2.9848688221251853,9.806009129404407,0.41793813119789064,0.09012838558498946,0.6872125910559027,0.07144202135116115
sample_01270,audio\sample_01270.wav,params\sample_01270.json,56,75,2.9084303280338566,7.45244075216939,0.05157786401855251,0.3703778546338312,0.4241787635362269,0.06276212180063022
sample_01271,audio\sample_01271.wav,params\sample_01271.json,56,75,1.0873666271268527,4.128847535233281,0.042230659436927616,0.06878876216189617,0.5369299649056147,0.3360319441330587
sample_01272,audio\sample_01272.wav,params\sample_01272.json,56,75,2.4489409402158464,1.8211368051579657,0.4571752854740434,0.35677866767071204,0.6718273289951386,0.15804467258535618
sample_01273,audio\sample_01273.wav,params\sample_01273.json,56,75,1.143942302381093,1.701742200937808,0.06167114143445251,0.069648536602722,0.6683049073607001,0.14440949198932396
sample_01274,audio\sample_01274.wav,params\sample_01274.json,56,75,2.7023512584913485,9.987039447282932,0.23497923406052365,0.30207614501746605,0.5627922168953221,0.06382896128867635
sample_01275,audio\sample_01275.wav,params\sample_01275.json,56,75,0.7823658175609309,0.48226978501477946,0.16154247252637935,0.10707007725681067,0.8279743558812931,0.25127455989402003
sample_01276,audio\sample_01276.wav,params\sample_01276.json,56,75,3.977417195639154,3.729675422570402,0.07995057404238566,0.20330524134799574,0.3521718256584908,0.34544480538297706
sample_01277,audio\sample_01277.wav,params\sample_01277.json,56,75,1.9087528697588612,8.5344629211497,0.011812557199434819,0.25493204666851044,0.5461941927998254,0.06818367004993602
sample_01278,audio\sample_01278.wav,params\sample_01278.json,56,75,3.3343918728648285,7.096068348353501,0.17398770054038695,0.11215040629711583,0.7190906805532864,0.26001703315422614
sample_01279,audio\sample_01279.wav,params\sample_01279.json,56,75,3.6173038628117946,4.516357750086826,0.02992982151113599,0.26269966299188074,0.48611624280667753,0.08619256965347816
sample_01280,audio\sample_01280.wav,params\sample_01280.json,56,75,3.543824275573832,2.653053361414294,0.16829359523589554,0.055187934342226616,0.5762142004852691,0.13774584385817548
sample_01281,audio\sample_01281.wav,params\sample_01281.json,56,75,3.7387816200182766,8.619122619712083,0.0184915949035344,0.14619278855960882,0.3570591856481038,0.4625800357405288
sample_01282,audio\sample_01282.wav,params\sample_01282.json,56,75,2.1797403849729093,6.647333237921959,0.17802309576329162,0.24797514144975843,0.9778402718719907,0.11379866195082608
sample_01283,audio\sample_01283.wav,params\sample_01283.json,56,75,3.261013556755302,7.590787497731694,0.4606795037426262,0.4539071535319273,0.6277593517896072,0.12142938090120584
sample_01284,audio\sample_01284.wav,params\sample_01284.json,56,75,2.8777389282773336,5.449454172824394,0.12837369811283583,0.06250561788240407,0.9602185008712341,0.2623507539472495
sample_01285,audio\sample_01285.wav,params\sample_01285.json,56,75,3.4184330682012347,0.724663293951795,0.026862299537621828,0.3848393324331906,0.6421124097264252,0.37801821405771147
sample_01286,audio\sample_01286.wav,params\sample_01286.json,56,75,3.6544782444154853,4.542960925312869,0.0727017881137886,0.07178763872015004,0.7267953613520023,0.14052626383061836
sample_01287,audio\sample_01287.wav,params\sample_01287.json,56,75,2.463337544482228,9.287538728117786,0.2530177458397902,0.106683958646966,0.7498276624863354,0.19238739770709273
sample_01288,audio\sample_01288.wav,params\sample_01288.json,56,75,2.2557869371257455,0.9994147080740645,0.01192717807068143,0.2479531868033695,0.834462248415144,0.31065763766428994
sample_01289,audio\sample_01289.wav,params\sample_01289.json,56,75,3.6297801402836773,6.576893143007718,0.03275726036946215,0.2059436829283964,0.7224530820643238,0.3709037962562183
sample_01290,audio\sample_01290.wav,params\sample_01290.json,56,75,2.916016700314378,8.258785518710726,0.03207408427090479,0.06185996983225604,0.3395788770692465,0.2512670667412977
sample_01291,audio\sample_01291.wav,params\sample_01291.json,56,75,0.5707651072072525,4.8486182221913054,0.011439090242913699,0.25581315970585766,0.7882058715028255,0.13904320985115967
sample_01292,audio\sample_01292.wav,params\sample_01292.json,56,75,3.4862626460644504,2.8639915799334337,0.07028333039821369,0.06450111870508164,0.3608503811240627,0.06749525185662822
sample_01293,audio\sample_01293.wav,params\sample_01293.json,56,75,1.1655741311611667,4.516141098750836,0.14502125624450313,0.1045801499548808,0.3179881334356808,0.1859845008099965
sample_01294,audio\sample_01294.wav,params\sample_01294.json,56,75,3.9553233989266445,1.4429262476445004,0.14879243025266164,0.22057610918866433,0.9493612556788429,0.1606965340393247
sample_01295,audio\sample_01295.wav,params\sample_01295.json,56,75,1.9904406978119122,5.833701686087151,0.03887242171308999,0.12366700081977029,0.43911567818566255,0.23178663076999115
sample_01296,audio\sample_01296.wav,params\sample_01296.json,56,75,3.660855900179008,9.213060946158967,0.1376171738595043,0.3024248272947544,0.455173398880638,0.06768938019466532
sample_01297,audio\sample_01297.wav,params\sample_01297.json,56,75,3.9729244032366218,7.432416676549232,0.06088943667472841,0.06470824518342667,0.8118839091759626,0.2707485766423416
sample_01298,audio\sample_01298.wav,params\sample_01298.json,56,75,2.4159508729655066,4.322111076520578,0.011544416989869589,0.050602999500943456,0.6612420941871018,0.0772111605396391
sample_01299,audio\sample_01299.wav,params\sample_01299.json,56,75,3.3803377018716976,3.2897823709837204,0.28108165767468307,0.39925179807551625,0.5435345106084113,0.1251123357674381
sample_01300,audio\sample_01300.wav,params\sample_01300.json,56,75,1.2973679576592536,8.765083767718378,0.4983264899345849,0.09181971802723635,0.4361868883984642,0.2141998532657261
sample_01301,audio\sample_01301.wav,params\sample_01301.json,56,75,2.7440265674659567,2.667677936639733,0.03953650496607518,0.43770919762712346,0.614813418147235,0.20863947818290254
sample_01302,audio\sample_01302.wav,params\sample_01302.json,56,75,1.4737160725139844,9.088664942469574,0.15654177477299283,0.06352030446239239,0.7903923802031089,0.2227639404360981
sample_01303,audio\sample_01303.wav,params\sample_01303.json,56,75,2.4450587104807675,2.5294679631166916,0.013274497275444514,0.36626061243080604,0.9568693157203378,0.07561855950239034
sample_01304,audio\sample_01304.wav,params\sample_01304.json,56,75,2.0249122992385713,7.712477166838736,0.40559144244327205,0.0503305559635052,0.8526730912837339,0.20689881376530325
sample_01305,audio\sample_01305.wav,params\sample_01305.json,56,75,2.1098353787969937,8.55267432112693,0.0559006777450146,0.05041629420471363,0.5015654587289337,0.339488443802284
sample_01306,audio\sample_01306.wav,params\sample_01306.json,56,75,2.1217685062976273,4.178407313177771,0.05969176992789353,0.23701843101518938,0.6817161037339636,0.4966134072729924
sample_01307,audio\sample_01307.wav,params\sample_01307.json,56,75,0.893760002624884,9.443349798981323,0.031553393814957635,0.057194370053608064,0.5522774659598388,0.08756493822088304
sample_01308,audio\sample_01308.wav,params\sample_01308.json,56,75,0.7245623241111484,4.627692135626895,0.3286111086173121,0.2229796785939826,0.7573280166211952,0.24737657640687638
sample_01309,audio\sample_01309.wav,params\sample_01309.json,56,75,2.921978086561664,7.23189257183504,0.12257975841402591,0.08898902899338672,0.4502759738971422,0.3401282244862089
sample_01310,audio\sample_01310.wav,params\sample_01310.json,56,75,2.4829227972677255,8.77899665156641,0.06355007015449197,0.18226507430013572,0.3557559889383082,0.2548231291549874
sample_01311,audio\sample_01311.wav,params\sample_01311.json,56,75,2.5201353995407696,0.5116749317451019,0.2766250237586183,0.061743764592253884,0.8907476402256367,0.13546973470770546
sample_01312,audio\sample_01312.wav,params\sample_01312.json,56,75,1.5877781106723403,0.5310672184998178,0.44999644844438386,0.2668253367349651,0.4576533365694103,0.19080073664125502
sample_01313,audio\sample_01313.wav,params\sample_01313.json,56,75,0.9259070697967684,7.62412166679106,0.05821386437545363,0.07077690402003502,0.7617740373533105,0.24614238221341753
sample_01314,audio\sample_01314.wav,params\sample_01314.json,56,75,3.0080413106129136,6.764662999021321,0.013294968103699595,0.2414852035772793,0.7599908934064634,0.13709427738025218
sample_01315,audio\sample_01315.wav,params\sample_01315.json,56,75,3.597916919744315,7.73302216744678,0.019862198894518124,0.07682724568610386,0.719214927573782,0.05260149167158204
sample_01316,audio\sample_01316.wav,params\sample_01316.json,56,75,0.7100001160415845,6.577846007428738,0.052701253983063856,0.06150774653407559,0.5099191468499018,0.09402885196124204
sample_01317,audio\sample_01317.wav,params\sample_01317.json,56,75,3.9997787941018212,2.569663595708911,0.42894181599542147,0.14994832667039434,0.4796078908490076,0.09830860172119628
sample_01318,audio\sample_01318.wav,params\sample_01318.json,56,75,3.6052411770017354,6.811566639306078,0.19853250445738096,0.14165633322503618,0.35660816792705496,0.18495675053166596
sample_01319,audio\sample_01319.wav,params\sample_01319.json,56,75,1.0553257078393152,1.687113229850763,0.06463577442003801,0.33745061238995394,0.4739244132103307,0.24666546419166527
sample_01320,audio\sample_01320.wav,params\sample_01320.json,56,75,0.9171778622824118,6.017917775284529,0.4344714560209121,0.27833479568058156,0.38072010820163205,0.33562304919793107
sample_01321,audio\sample_01321.wav,params\sample_01321.json,56,75,0.9581998079130936,0.014584625893719894,0.01654624107161742,0.14226340888312916,0.3446065015367439,0.32342306134916426
sample_01322,audio\sample_01322.wav,params\sample_01322.json,56,75,3.6996514689148547,9.037741592363497,0.4106938649712599,0.3159509040986471,0.5144516091352251,0.10976705277090816
sample_01323,audio\sample_01323.wav,params\sample_01323.json,56,75,3.2760401759327107,2.74779223313916,0.012133136002555812,0.0775403400138345,0.44742954991220596,0.0932173167225237
sample_01324,audio\sample_01324.wav,params\sample_01324.json,56,75,3.308718264519838,2.4057416745321127,0.3290892135148816,0.05104943808155659,0.4963603545987716,0.10781917653273362
sample_01325,audio\sample_01325.wav,params\sample_01325.json,56,75,1.9239547707693294,6.749065384432193,0.04211386829099691,0.45485216304690285,0.7340595599903457,0.14738579379821168
sample_01326,audio\sample_01326.wav,params\sample_01326.json,56,75,0.9397598340631963,0.7918019049611191,0.23332234987629488,0.26359039324654926,0.8312044493599302,0.35792335082260823
sample_01327,audio\sample_01327.wav,params\sample_01327.json,56,75,1.5594810256289824,8.547426948576394,0.0232216519419585,0.06507873561182811,0.868178788899264,0.06688628897582656
sample_01328,audio\sample_01328.wav,params\sample_01328.json,56,75,2.0606126566421454,0.7113549374852812,0.21118104158999632,0.1350223143159639,0.4311306052962731,0.12073767308230407
sample_01329,audio\sample_01329.wav,params\sample_01329.json,56,75,2.1622355211548934,7.097815119848855,0.06913344452237546,0.34534666031404326,0.7881836967793198,0.07840065436718263
sample_01330,audio\sample_01330.wav,params\sample_01330.json,56,75,0.6049437925687657,4.762166394315158,0.03911683638195204,0.22379996318905881,0.46991752615548565,0.4252256540778366
sample_01331,audio\sample_01331.wav,params\sample_01331.json,56,75,3.610433745133184,6.984520539832283,0.3190331614573524,0.08430672942815085,0.8703860913233981,0.18281420821622546
sample_01332,audio\sample_01332.wav,params\sample_01332.json,56,75,2.796072649289431,3.5974346654532487,0.3349428281303941,0.06507427266237585,0.7347705056068083,0.05734163087224046
sample_01333,audio\sample_01333.wav,params\sample_01333.json,56,75,2.954908027175441,8.3310511120418,0.1115669053372993,0.3502527870195966,0.9775804140248205,0.08057176900698755
sample_01334,audio\sample_01334.wav,params\sample_01334.json,56,75,2.4959758561288776,7.890222610023564,0.08392654099463562,0.0596955796917418,0.54004317536095,0.06585105627472272
sample_01335,audio\sample_01335.wav,params\sample_01335.json,56,75,3.283637213204168,8.542660351509143,0.0217862584055541,0.2655355582237324,0.43036151768562125,0.16382767343017313
sample_01336,audio\sample_01336.wav,params\sample_01336.json,56,75,1.8316541756207336,7.331765500675662,0.03722582890288165,0.2500895973210116,0.4898086868393655,0.19627923131636005
sample_01337,audio\sample_01337.wav,params\sample_01337.json,56,75,2.602914460390029,2.4610720771847117,0.03040146656453726,0.05105528923973404,0.7894935911980654,0.13881241839490602
sample_01338,audio\sample_01338.wav,params\sample_01338.json,56,75,1.1227508463711158,0.15725406308647938,0.010282145953781019,0.10817453493332359,0.8787476790371718,0.16452834626870316
sample_01339,audio\sample_01339.wav,params\sample_01339.json,56,75,1.3510916262675705,3.2879496251235008,0.015686525694804547,0.09505294745700077,0.9534166049277637,0.05707594443988672
